,id,original_language,overview,title,actors,directors,genres,production_companies
2028,245891,en,Ex-lunatic John Wick comes off his meds to track down the bounders that killed his dog and made off with his self-respect,John Wick,"['Keanu Reeves', 'Michael Nyqvist', 'Alfie Allen', 'Adrianne Palicki', 'Bridget Moynahan', 'Dean Winters', 'Ian McShane', 'John Leguizamo', 'Willem Dafoe', 'David Patrick Kelly', 'Randall Duk Kim', 'Lance Reddick', 'Munro M. Bonnell', 'Andy', 'Omer Barnea', 'Toby Leonard Moore', 'Daniel Bernhardt', 'Bridget Regan', 'Keith Jardine', 'Tait Fletcher', 'Thomas Sadoski', 'Clarke Peters', 'Kevin Nash', 'Gameela Wright', 'Vladislav Koulikov', 'Patricia Squire', 'Vladimir Troitsky', 'Scott Tixier', 'Kazy Tauginas', 'Alexander Frekey', 'Carolyn Blair', 'Samantha Crawford', 'Tommy Bayiokos', 'Nadia Kay', 'Natalia Kiriya']","['Chad Stahelski', 'David Leitch']","['Action', 'Thriller']","['Summit Entertainment', 'Warner Bros.', '87Eleven', 'DefyNite Films', 'MJW Films']"
2029,205587,en,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",The Judge,"['Robert Duvall', 'Robert Downey Jr.', 'Vera Farmiga', ""Vincent D'Onofrio"", 'Jeremy Strong', 'Billy Bob Thornton', 'Sarah Lancaster', 'David Krumholtz', 'Emma Tremblay', 'Ken Howard', 'Leighton Meester', 'Balthazar Getty', 'Grace Zabriskie', 'Dax Shepard', ""Denis O'Hare"", 'Ian Nelson']",['David Dobkin'],['Drama'],"['Village Roadshow Pictures', 'Warner Bros.', 'Big Kid Pictures', 'Team Downey']"
2030,228150,en,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",Fury,"['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña', 'Jon Bernthal', 'Jim Parrack', 'Brad William Henke', 'Kevin Vance', 'Xavier Samuel', 'Jason Isaacs', 'Anamaria Marinca', 'Alicia von Rittberg', 'Scott Eastwood', 'Eugenia Kuzmina', 'Jake Curran', 'Eric Kofi Abrefa', 'Adam Ganne', 'Marek Oravec', 'Zach Avery', 'Jack Bannon']",['David Ayer'],"['War', 'Drama', 'Action']","['Columbia Pictures', 'QED International', 'Crave Films', 'LStar Capital', 'Huayi Brothers Media', 'Le Grisbi Productions']"
2031,239563,en,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",St. Vincent,"['Bill Murray', 'Melissa McCarthy', 'Naomi Watts', 'Jaeden Lieberher', ""Chris O'Dowd"", 'Terrence Howard', 'Kimberly Quinn', 'Lenny Venito', 'Nate Corddry', 'Dario Barosso', 'Ann Dowd', 'Katharina Damm', 'Scott Adsit', 'Alyssa Ruland', 'Alexandra Fong', 'Greta Lee', 'Ron McLarty', 'Reg E. Cathey', ""Deirdre O'Connell"", 'Melanie Nicholls-King', 'Portia', 'Maria-Christina Oliveras', 'Ray Iannicelli', 'Jeff Bowser', 'Frank Wood', 'Brenda Wehle', 'Orlagh Cassidy', 'Ron Bush']",['Theodore Melfi'],['Comedy'],"['The Weinstein Company', 'Crescendo Productions', 'Chernin Entertainment', 'Goldenlight Films']"
2032,218778,en,"Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.","Alexander and the Terrible, Horrible, No Good, Very Bad Day","['Steve Carell', 'Jennifer Garner', 'Ed Oxenbould', 'Dylan Minnette', 'Kerris Dorsey', 'Jennifer Coolidge', 'Megan Mullally', 'Bella Thorne', 'Mary Mouser', 'Sidney Fullmer', 'Burn Gorman', 'Elise Vargas', 'Zoey Vargas', 'Mekai Curtis', 'Reese C. Hartwig', 'Martha Hackett', 'Alex Désert', 'Toni Trucks', 'Liz Carey', 'Rizwan Manji', 'Eric Edelstein', 'Tara Brook', 'Cassandra Braden', 'Donald Glover', 'Joel Johnstone', 'Scott Keiji Takeda', 'Jesse Garcia', 'Joey Capone', 'Jonathan Slavin', 'Samantha Logan', 'Steve Bannos', 'Michael Blaiklock', 'Alina Phelan', 'Dick Van Dyke']",['Miguel Arteta'],"['Family', 'Comedy']","['Walt Disney Pictures', '21 Laps Entertainment', 'Jim Henson Company, The']"
2033,242512,en,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,Ouija,"['Olivia Cooke', 'Ana Coto', 'Daren Kagasoff', 'Bianca A. Santos', 'Douglas Smith', 'Shelley Hennig', 'Afra Sophia Tully', 'Izzie  Galanti', 'Claire Beale', 'Sierra Huermann', 'Vivis Colombetti', 'Sunny May Allison', 'Lin Shaye', 'Claudia Katz Minnick', 'Robyn Lively', 'Matthew Settle', 'Morgan Peter Brown', 'Bill Watterson', 'Ken Blackwell']",['Stiles White'],['Horror'],"['Universal Pictures', 'Dentsu Inc.', 'Platinum Dunes', 'Media Rights Capital', 'Blumhouse Productions', 'Fuji Television Network', 'Hasbro Studios', '5150 Action', 'White Noise Factory']"
2034,242582,en,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",Nightcrawler,"['Jake Gyllenhaal', 'Rene Russo', 'Riz Ahmed', 'Bill Paxton', 'Kevin Rahm', 'Michael Hyatt', 'Ann Cusack', 'Kathleen York', 'Carolyn Gilroy', 'Price Carson', 'Michael Papajohn', 'Kent Shocknek', 'Marco Rodríguez', 'James Huang', 'Sharon Tay', 'Rick Garcia', 'Bill Seward', 'Rick Chambers', 'Jonny Coyne', 'Kevin Dunigan', 'Eric Lange', 'Kiff VandenHeuvel', 'Christina De Leon', 'Myra Turley', 'Jamie McShane', 'Dale Shane', 'Holly Hannula', 'Nick Chacon', 'Dig Wayne']",['Dan Gilroy'],"['Crime', 'Drama', 'Thriller']","['Bold Films', 'Sierra / Affinity']"
2035,177572,en,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",Big Hero 6,"['Scott Adsit', 'Ryan Potter', 'Daniel Henney', 'T.J. Miller', 'Jamie Chung', 'Damon Wayans Jr.', 'Génesis Rodríguez', 'James Cromwell', 'Alan Tudyk', 'Maya Rudolph', 'Abraham Benrubi', 'Katie Lowes', 'Billy Bush', 'Daniel Gerson', 'Paul Briggs', 'Charlie Adler', 'Marcella Lentz-Pope', 'David Shaughnessy', 'Cam Clarke', 'Nicholas Guest', 'Terri Douglas', 'Tim Mertens', 'Yuri Lowenthal', 'Sundra Oakley', 'Brian R. Norris', 'Stan Lee', 'Shane Sweet', 'Frank Welker', 'David Cowgill', 'Kirk Baily', 'Charlotte Gulezian', 'Reed Buck', 'Roy Conli', 'Cooper Cowgill', 'Jackie Gonneau', 'Marlie Crisafulli', 'Bridget Hoffman', 'Kelly Hoover', 'Leah Latham', 'James Taku Leung', 'Yumi Mizui', 'Michael Powers', 'Lynwood Robinson', 'Josie Trinidad', 'Dan Howell', 'June Christopher']","['Chris Williams', 'Don Hall']","['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","['Walt Disney Pictures', 'Walt Disney Animation Studios']"
2036,228326,en,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",The Book of Life,"['Diego Luna', 'Channing Tatum', 'Zoe Saldana', 'Christina Applegate', 'Eugenio Derbez', 'Cheech Marin', 'Gabriel Iglesias', 'Ron Perlman', 'Kate del Castillo', 'Ana de la Reguera', 'Anjelah Johnson', 'Dan Navarro', 'Ice Cube', 'Héctor Elizondo', 'Danny Trejo', 'Carlos Alazraqui', 'Emil-Bastien Bouffard', 'Elias Garza', 'Genesis Ochoa', 'Plácido Domingo', 'Grey Griffin', 'Trey Bumpass', 'Miguel Sandoval', 'Ben Gleib', 'Ricardo El Mandril Sanchez', 'Ishan Sharma', 'Jorge R. Gutierrez']",['Jorge R. Gutierrez'],"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['Twentieth Century Fox Film Corporation', 'Reel FX Creative Studios', 'Twentieth Century Fox Animation', 'Chatrone']"
2037,200727,en,Rosie and Alex are best friends. They are suddenly separated when Alex and his family move from Dublin to America. Can their friendship survive years and miles? Will they gamble everything for true love?,"Love, Rosie","['Lily Collins', 'Sam Claflin', 'Suki Waterhouse', 'Christian Cooke', 'Tamsin Egerton', 'Jaime Winstone', 'Art Parkinson', 'Jamie Beamish', 'Lorcan Cranitch', 'Ger Ryan', 'Lily Laight', 'Matthew Dillon', 'Rosa Molloy', 'Sadbh Malin', 'Nick Lee', 'Ciaran McGlynn', 'Jusin Holmes', 'Max Cleary', 'Aaron Kinsella', 'Lara McDonnell', 'Beau Rose Garratt', 'Tom John Kelly', 'Tighe Wardell', 'David Crowley', ""Marion O'Dwyer"", ""Róisín O'Donovan"", 'Jake Manley']",['Christian Ditter'],"['Comedy', 'Romance']","['Constantin Film', 'Octagon Films']"
2038,264660,en,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",Ex Machina,"['Domhnall Gleeson', 'Alicia Vikander', 'Oscar Isaac', 'Sonoya Mizuno', 'Corey Johnson', 'Claire Selby', 'Symara A. Templeman', 'Gana Bayarsaikhan', 'Tiffany Pisani', 'Elina Alminas', 'Chelsea Li']",['Alex Garland'],"['Drama', 'Science Fiction']","['DNA Films', 'Universal Pictures International (UPI)', 'Film4', 'A24']"
2039,87492,en,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,Foxcatcher,"['Steve Carell', 'Channing Tatum', 'Mark Ruffalo', 'Sienna Miller', 'Vanessa Redgrave', 'Anthony Michael Hall', 'Guy Boyd', 'Brett Rice', 'Jackson Frazer', 'Samara Lee', 'Francis J. Murphy III', 'Jane Mowder', 'David Bennett', 'Lee Perkins', 'Robert Haramia', 'Daniel Hilt', 'Bryan Cook', 'David Zabriskie', 'Zach Rey', 'Reece Humphrey', 'J.D. Bergman', 'Frederick Feeney']",['Bennett Miller'],"['Drama', 'Thriller']","['Likely Story', 'Media Rights Capital', 'Annapurna Pictures']"
2040,207933,en,"A Harvard Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",Stonehearst Asylum,"['Kate Beckinsale', 'Jim Sturgess', 'David Thewlis', 'Brendan Gleeson', 'Ben Kingsley', 'Michael Caine', 'Sinéad Cusack', 'Jason Flemyng', 'Sophie Kennedy Clark', 'Edmund Kingsley', 'Christopher Fulford', 'Guillaume Delaunay']",['Brad Anderson'],['Thriller'],"['Icon Productions', 'Sobini Films']"
2041,205596,en,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",The Imitation Game,"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Allen Leech', 'Matthew Beard', 'Charles Dance', 'Mark Strong', 'James Northcote', 'Tom Goodman-Hill', 'Steven Waddington', 'Ilan Goodman', 'Jack Tarlton', 'Alex Lawther', 'Jack Bannon', 'Tuppence Middleton', 'Dominik Charman', 'James G. Nunn', 'Charlie Manton', 'David Charkham', 'Victoria Wicks', 'Andrew Havill', 'Laurence Kennedy', 'Tim van Eyken', 'Viv Weatherall', 'Miranda Bell', 'Tim Steed', 'Bartosz Wandrykow', 'Lese Asquith-Coe', 'Hayley Joanne Bacon', 'Lauren Beacham', 'Ingrid Benussi', 'Nicholas Blatt', 'Jack Brash', 'Ancuta Breaban', 'Alex Corbet Burcher', 'Grace Calder', 'Richard Campbell', 'Daniel Chapple', 'Lisa Colquhoun', 'Alexander Cooper', 'Leigh Dent', 'Esther Eden', 'Sam Exley', 'Ben Farrow', 'Mike Firth', 'Hannah Flynn', 'James Gard', 'Guna Gultniece', 'Benjamin Hardie', 'Oscar Hatton', 'Luke Hope', 'Vera Horton', 'Vincent Idearson', 'Denis Koroshko', 'Debra Leigh-Taylor', 'Stuart Matthews', 'Amber-Rose May', 'Samantha Moran', 'Adam Nowell', 'Joseph Oliveira', 'Harry Leonard Parkinson', 'John Redmann', 'David G. Robinson', 'Alice Tapfield', 'Mark Underwood', 'Nicola-Jayne Wells', 'Josh Wichard']",['Morten Tyldum'],"['History', 'Drama', 'Thriller', 'War']","['Black Bear Pictures', 'Bristol Automotive']"
2042,171274,en,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",Inherent Vice,"['Joaquin Phoenix', 'Josh Brolin', 'Owen Wilson', 'Katherine Waterston', 'Reese Witherspoon', 'Benicio del Toro', 'Jena Malone', 'Maya Rudolph', 'Martin Short', 'Martin Donovan', 'Sasha Pieterse', 'Eric Roberts', 'Michael Kenneth Williams', 'Joanna Newsom', 'Jeannie Berlin', 'Serena Scott Thomas', 'Hong Chau', 'Christopher Allen Nelson', 'Sam Jaeger', 'Timothy Simons', 'Jillian Bell', 'Jordan Christian Hearn', 'Taylor Bonin', 'Martin Dew', 'Shannon Collis', 'Catherine Haena Kim', 'Vivienne Khaledi', 'Yvette Yates', 'Andrew Simpson', 'Joe Dioletto', 'Jack Kelly', 'The Growlers', 'Belladonna', 'Elaine Tan', 'Wilson Bethel', 'Anders Holm', 'Emmet Unverzagt', 'Erica Sullivan', 'Eva Fisher', 'Jackie Michele Johnson', 'Katie Schwartz', 'Charley Morgan', 'Keith Jardine', 'Delaina Mitchell', 'Michael Cotterman', 'Peter McRobbie', 'Shannon C. Sullivan', 'Samantha Lemole', 'Madison Leisle', 'Christian Williams', 'Jefferson Mays', 'Liam Van Joosten', 'Matt Doyle', 'David Prak', 'Amy Ferguson', 'Emma Dumont', 'Scott Aschenbrenner', 'Ashleigh Biller', 'Christina Bobrowsky', 'Peter Bonilla', 'Gregoer Boru', 'Marianne Bourg', 'Toyia Brown', 'Stu Brumbaugh', 'Seth Cash', 'Laura Lyon Rossi', 'Elizabeth Colunga', 'Emma Cooper', 'Nick de Graffenreid', 'Adam Dorsey', 'Ken Edling', 'Jenna Emery', 'Al Function', 'Brandy Futch', 'Lauren Goncher', 'Ellen Ho', 'Jessica Huss', 'Raiden Integra', 'Dallas James', 'Christopher Karl Johnson', 'Laura Kranz', 'Timothy Lally', 'Adeana Lane', 'Kira Legg', 'Tracy Ann Lisa', 'Blue LoLan', 'Dakota Lupo', 'Jacob Lyman', 'Amanda Maddox', 'Emilee Madrak', 'Kirstin Masters', 'Zach McMahon', ""Chelsea O'Toole"", 'Shaun Parker', 'Rodney J. Richards', 'Philip Roosevelt', 'Osamu Saito', 'Joel Shock', 'Matthew Skomo', 'Chantal Thuy', 'Diana Elizabeth Torres']",['Paul Thomas Anderson'],"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']","['Ghoulardi Film Company', 'Warner Bros.', 'IAC Films']"
2043,262551,fr,"Looking for a baby-sitter for the night, Marc Schaudel entrusts his son Remy to the care of his employee Franck, a straight man. But the thing that Marc doesn't know, is that Franck is getting 30 years old this weekend and that his son Remy is a very capricious child. The next day, Marc and his wife Claire are awakened by a call from the police. Remy and Franck are missing, and the house is totally devastated. The police finds a camera in the leftovers. Marc, Claire and the police start watching the video that has been recorded the day before during the night and find out what happened to Franck and Remy.",Babysitting,"['Philippe Lacheau', 'Alice David', 'Vincent Desagnat', 'Tarek Boudali', 'Julien Arruti', 'Grégoire Ludig', 'David Marsais', 'Gérard Jugnot', 'Clotilde Courau', 'Philippe Duquesne', 'David Salles', 'Charlotte Gabris', 'Philippe Brigaud']","['Philippe Lacheau', 'Nicolas Benamou']",['Comedy'],"['Universal Pictures International (UPI)', 'Axel Films', 'Cinéfrance 1888', 'La Banque Postale Image 7', 'Good Lap Production', 'Madame Films']"
2044,131631,en,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,The Hunger Games: Mockingjay - Part 1,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Donald Sutherland', 'Philip Seymour Hoffman', 'Julianne Moore', 'Willow Shields', 'Sam Claflin', 'Elizabeth Banks', 'Mahershala Ali', 'Jena Malone', 'Jeffrey Wright', 'Paula Malcomson', 'Stanley Tucci', 'Natalie Dormer', 'Evan Ross', 'Elden Henson', 'Wes Chatham', 'Sarita Choudhury', 'Stef Dawson', 'Patina Miller', 'Robert Knepper', 'Caitlin Fowler', 'Jada Taylor', 'Nicholas Pryor', 'Donna Biscoe', 'Michael Garza', 'Erika Bierman', 'Bill Bennett', 'Rus Blackwell', 'Stevie Ray Dallimore', 'Breann Couch', 'Jennifer Cocker', 'Marshall Choka', 'Jordan Woods-Robinson', 'Katie Sawhill', 'Jenique Bennett', 'Charles Kronmuller', 'Tyler Lee Allen', 'Jordanne Calvin', 'Jasmine Ahnie', 'Brayden Patterson', 'Emma Elle Roberts', 'A.J. Sexton', 'Sarah Turner Holland', 'Lauren Henneberg', 'Molly Evensen', 'William Frasca', 'Joe Crosson', 'Gregory Fears', 'Kirk Crenshaw', 'Stephen Mackenzie Brown', 'Stephen Vining']",['Francis Lawrence'],"['Science Fiction', 'Adventure', 'Thriller']","['Lionsgate', 'Color Force']"
2045,147441,en,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",Exodus: Gods and Kings,"['Christian Bale', 'Joel Edgerton', 'John Turturro', 'Aaron Paul', 'Ben Mendelsohn', 'María Valverde', 'Sigourney Weaver', 'Ben Kingsley', 'Hiam Abbass', 'Isaac Andrews', 'Ewen Bremner', 'Indira Varma', 'Golshifteh Farahani', 'Ghassan Massoud', 'Tara Fitzgerald', 'Dar Salim', 'Andrew Tarbet', 'Ken Bones', 'Hal Hewetson', 'Christopher Sciueref', 'Emun Elliott', 'Kevork Malikyan', 'Alejandro Naranjo', 'Philip Arditti']",['Ridley Scott'],"['Adventure', 'Drama', 'Action']","['Scott Free Productions', 'Chernin Entertainment', 'Babieka', 'Volcano Films']"
2046,265195,es,Six short stories that explore the extremities of human behavior involving people in distress.,Wild Tales,"['Ricardo Darín', 'Leonardo Sbaraglia', 'Darío Grandinetti', 'Érica Rivas', 'Nancy Dupláa', 'María Onetto', 'Rita Cortese', 'Julieta Zylberberg', 'María Marull', 'Mónica Villa', 'Oscar Martínez', 'Walter Donado', 'Germán de Silva', 'César Bordón', 'Osmar Núñez']",['Damián Szifrón'],"['Drama', 'Thriller', 'Comedy']",['Warner Bros.']
2047,100042,en,"20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.",Dumb and Dumber To,"['Jim Carrey', 'Jeff Daniels', 'Rachel Melvin', 'Kathleen Turner', 'Brady Bluhm', 'Laurie Holden', 'Steve Tom', 'Rob Riggle', 'Don Lake', 'Patricia French', 'Gregory Fears', 'Tembi Locke', 'Paul Blackthorne', 'Eddie Shin', 'Atkins Estimonds', 'Tommy Snider', 'Lindsay Ayliffe', 'Matthew Cardarople', 'Bill Murray', 'Grant James', 'Taylor St. Clair', ""Erin Allin O'Reilly"", 'Tim Campione', 'Jennifer Cocker', 'Derrick Dean', 'Garret H. Dumas', 'Shelton Foreman', 'Jeff Matthew Glover', 'William Goodrum', 'Walter Hendrix III', 'Lauren Henneberg', 'Michael Jaegers', 'Angela Kerecz', 'Aaron Kischnick', 'Rob Koebel', 'Taylor McPherson', 'David Pascua', 'William R. Phillips', 'Josh Turner', 'Stefan Walker Armstrong', 'Walt Arnett', 'Paul Bednarz', 'Erika Bierman', 'Derek Blankenship', 'Kassidy Claire', 'Jesse Clark', 'Carly Craig', 'Bryan Dilbeck', 'Joe Foley', 'Abigail Gamache', 'Dalton E. Gray', 'Llauryn P. Hendrix', 'Ron Hudson', 'Kathlene Huslin', 'Erick Reihs Jackson', 'Darien Johnson', 'Jeffrey Karantza', 'Debi Kimsey', 'Anthony R. McClara', 'Michael McCrudden', 'Richard Melton', 'Maia Moss-Fife', 'Ryan Nesset', 'Orbert Rogers', 'Sade Shearer', 'Dereck Smith', 'Jeff Sumner', 'Dave Walpole', 'Christina Michelle Williams', 'Brett Wyman', 'Bennett Wayne Dean Sr.', 'Doris Dean', 'John Deifer', 'Jacklyn Edney', 'David Emmett', 'Cody Mark Hanna', 'Billy Boy Johnson', 'John Merical', 'Barbara Prince', 'June Shannon', 'Julius Sharpe']","['Bobby Farrelly', 'Peter Farrelly']",['Comedy'],"['New Line Cinema', 'Universal Pictures', 'Conundrum Entertainment', 'Red Granite Pictures']"
